System Time,Speed (km/h),Throttle,Brake,Steering Angle,posX,posY,posZ,Date,Time,Seconds
2024-04-09 10:48:50.163,0.0,0.0,0.0,0.0,-16688.02148,-25.53676,252.05685,2024-04-09,0 days 10:48:50.163000,0.0
2024-04-09 10:48:50.163,0.0,0.0,0.0,0.0,-16688.02148,-25.53674,252.05673,2024-04-09,0 days 10:48:50.163000,0.0
2024-04-09 10:48:50.163,0.0,0.0,0.0,0.0,-16688.02148,-25.53672,252.05653,2024-04-09,0 days 10:48:50.163000,0.0
2024-04-09 10:48:50.163,0.0,0.0,0.0,0.0,-16688.02148,-25.5367,252.0563,2024-04-09,0 days 10:48:50.163000,0.0
2024-04-09 10:48:50.163,0.0,0.0,0.0,0.0,-16688.02148,-25.53666,252.05592,2024-04-09,0 days 10:48:50.163000,0.0
2024-04-09 10:48:50.196,0.05,0.0,0.0,0.0,-16688.02148,-25.53663,252.0553,2024-04-09,0 days 10:48:50.196000,0.0
2024-04-09 10:48:50.196,0.05,0.0,0.0,0.0,-16688.02148,-25.53661,252.05455,2024-04-09,0 days 10:48:50.196000,0.029
2024-04-09 10:48:50.196,0.05,0.0,0.0,0.0,-16688.02148,-25.53658,252.05373,2024-04-09,0 days 10:48:50.196000,0.029
2024-04-09 10:48:50.196,0.05,0.0,0.0,0.0,-16688.02148,-25.53655,252.05301,2024-04-09,0 days 10:48:50.196000,0.029
2024-04-09 10:48:50.196,0.05,0.0,0.0,0.0,-16688.02148,-25.53656,252.05235,2024-04-09,0 days 10:48:50.196000,0.029
2024-04-09 10:48:50.212,0.04,0.0,0.0,-5.569,-16688.02148,-25.5366,252.05176,2024-04-09,0 days 10:48:50.212000,0.029
2024-04-09 10:48:50.212,0.04,0.0,0.0,-5.569,-16688.02148,-25.5366,252.05118,2024-04-09,0 days 10:48:50.212000,0.059
2024-04-09 10:48:50.212,0.04,0.0,0.0,-5.569,-16688.02148,-25.53658,252.0506,2024-04-09,0 days 10:48:50.212000,0.059
2024-04-09 10:48:50.212,0.04,0.0,0.0,-5.569,-16688.02344,-25.53658,252.04996,2024-04-09,0 days 10:48:50.212000,0.059
2024-04-09 10:48:50.212,0.04,0.0,0.0,-5.569,-16688.02344,-25.53656,252.04921,2024-04-09,0 days 10:48:50.212000,0.059
2024-04-09 10:48:50.212,0.04,0.0,0.0,-5.569,-16688.02344,-25.53655,252.04843,2024-04-09,0 days 10:48:50.212000,0.059
2024-04-09 10:48:50.247,0.06,0.0,0.0,-5.569,-16688.02344,-25.53657,252.0477,2024-04-09,0 days 10:48:50.247000,0.059
2024-04-09 10:48:50.247,0.06,0.0,0.0,-5.569,-16688.02344,-25.5366,252.04704,2024-04-09,0 days 10:48:50.247000,0.089
2024-04-09 10:48:50.247,0.06,0.0,0.0,-5.569,-16688.02344,-25.53663,252.04639,2024-04-09,0 days 10:48:50.247000,0.089
2024-04-09 10:48:50.247,0.06,0.0,0.0,-5.569,-16688.02344,-25.53666,252.0457,2024-04-09,0 days 10:48:50.247000,0.089
