System Time,Speed (km/h),Throttle,Brake,Steering Angle,posX,posY,posZ,Date,Time,Seconds
2024-04-10 14:57:42.065,0.0,0.0,0.0,4.649,-16688.02344,-25.53665,252.03899,2024-04-10,0 days 14:57:42.065000,0.0
2024-04-10 14:57:42.065,0.0,0.0,0.0,4.649,-16688.02344,-25.53665,252.03899,2024-04-10,0 days 14:57:42.065000,0.0
2024-04-10 14:57:42.067,0.0,0.0,0.0,4.649,-16688.02344,-25.53666,252.03899,2024-04-10,0 days 14:57:42.067000,0.0
2024-04-10 14:57:42.067,0.0,0.0,0.0,4.649,-16688.02344,-25.53666,252.03899,2024-04-10,0 days 14:57:42.067000,0.0
2024-04-10 14:57:42.069,0.0,0.0,0.0,4.649,-16688.02344,-25.53666,252.03899,2024-04-10,0 days 14:57:42.069000,0.016
2024-04-10 14:57:42.071,0.0,0.0,0.0,4.649,-16688.02344,-25.53666,252.03899,2024-04-10,0 days 14:57:42.071000,0.016
2024-04-10 14:57:42.071,0.0,0.0,0.0,4.649,-16688.02344,-25.53666,252.03899,2024-04-10,0 days 14:57:42.071000,0.016
2024-04-10 14:57:42.071,0.0,0.0,0.0,4.649,-16688.02344,-25.53666,252.03899,2024-04-10,0 days 14:57:42.071000,0.016
2024-04-10 14:57:42.072,0.0,0.0,0.0,4.649,-16688.02344,-25.53666,252.03899,2024-04-10,0 days 14:57:42.072000,0.033
2024-04-10 14:57:42.072,0.0,0.0,0.0,4.649,-16688.02344,-25.53666,252.03899,2024-04-10,0 days 14:57:42.072000,0.033
2024-04-10 14:57:42.073,0.0,0.0,0.0,4.649,-16688.02344,-25.53666,252.03899,2024-04-10,0 days 14:57:42.073000,0.033
2024-04-10 14:57:42.075,0.0,0.0,0.0,4.649,-16688.02344,-25.53666,252.03899,2024-04-10,0 days 14:57:42.075000,0.033
2024-04-10 14:57:42.075,0.0,0.0,0.0,4.649,-16688.02344,-25.53666,252.03899,2024-04-10,0 days 14:57:42.075000,0.05
2024-04-10 14:57:42.077,0.0,0.0,0.0,4.649,-16688.02344,-25.53666,252.03899,2024-04-10,0 days 14:57:42.077000,0.05
2024-04-10 14:57:42.078,0.0,0.0,0.0,4.649,-16688.02344,-25.53666,252.03899,2024-04-10,0 days 14:57:42.078000,0.05
2024-04-10 14:57:42.079,0.0,0.0,0.0,4.649,-16688.02344,-25.53666,252.03899,2024-04-10,0 days 14:57:42.079000,0.05
2024-04-10 14:57:42.079,0.0,0.0,0.0,4.649,-16688.02344,-25.53666,252.03899,2024-04-10,0 days 14:57:42.079000,0.066
2024-04-10 14:57:42.079,0.0,0.0,0.0,4.649,-16688.02344,-25.53666,252.03899,2024-04-10,0 days 14:57:42.079000,0.066
2024-04-10 14:57:42.079,0.0,0.0,0.0,4.649,-16688.02344,-25.53665,252.03899,2024-04-10,0 days 14:57:42.079000,0.066
2024-04-10 14:57:42.080,0.0,0.0,0.0,4.649,-16688.02344,-25.53665,252.03899,2024-04-10,0 days 14:57:42.080000,0.066
2024-04-10 14:57:42.081,0.0,0.0,0.0,4.649,-16688.02344,-25.53665,252.03899,2024-04-10,0 days 14:57:42.081000,0.099
2024-04-10 14:57:42.082,0.0,0.0,0.0,4.649,-16688.02344,-25.53665,252.03899,2024-04-10,0 days 14:57:42.082000,0.099
